t,adams_bashforth,euler,heun,pred_corr,runge_kutta4,runge_kutta5
1.225999999999975,2.7422508708241367e-14,9.219754891084952e-05,2.789148839665856e-08,2.223221606811876e-14,2.353672812205332e-14,2.2426505097428162e-14
1.226999999999975,2.7533531010703882e-14,9.253001931119886e-05,2.7981821443257004e-08,2.2343238370581275e-14,2.3647750424515834e-14,2.2537527399890678e-14
1.227999999999975,2.761679773755077e-14,9.286194815530391e-05,2.8071933888540457e-08,2.2426505097428162e-14,2.373101715136272e-14,2.2620794126737565e-14
1.2289999999999748,2.7727820040013285e-14,9.319333676535702e-05,2.8161826454153882e-08,2.250977182427505e-14,2.3814283878209608e-14,2.270406085358445e-14
1.2299999999999747,2.78388423424758e-14,9.35241864591374e-05,2.8251499861742246e-08,2.2620794126737565e-14,2.3925306180672123e-14,2.2815083156046967e-14
1.2309999999999746,2.7922109069322687e-14,9.385449855017769e-05,2.834095480519494e-08,2.270406085358445e-14,2.400857290751901e-14,2.2898349882893854e-14
1.2319999999999744,2.8033131371785203e-14,9.418427434779164e-05,2.8430192033912505e-08,2.2787327580431338e-14,2.4091839634365897e-14,2.298161660974074e-14
1.2329999999999743,2.8144153674247718e-14,9.451351515699091e-05,2.851921224178433e-08,2.2898349882893854e-14,2.4202861936828413e-14,2.3092638912203256e-14
1.2339999999999742,2.8227420401094605e-14,9.484222227854056e-05,2.8608016094944233e-08,2.298161660974074e-14,2.42861286636753e-14,2.3175905639050143e-14
1.2349999999999741,2.8310687127941492e-14,9.517039700904228e-05,2.8696604315037177e-08,2.3064883336587627e-14,2.4369395390522186e-14,2.325917236589703e-14
1.235999999999974,2.842170943040401e-14,9.549804064090672e-05,2.878497762370813e-08,2.3148150063434514e-14,2.4480417692984702e-14,2.3342439092743916e-14
1.236999999999974,2.853273173286652e-14,9.582515446232565e-05,2.8873136687090906e-08,2.32314167902814e-14,2.4591439995447217e-14,2.3453461395206432e-14
1.2379999999999738,2.861599845971341e-14,9.615173975732749e-05,2.8961082199074895e-08,2.3314683517128287e-14,2.4674706722294104e-14,2.353672812205332e-14
1.2389999999999737,2.8727020762175925e-14,9.647779780580512e-05,2.9048814853549487e-08,2.3397950243975174e-14,2.475797344914099e-14,2.3619994848900205e-14
1.2399999999999736,2.883804306463844e-14,9.680332988354357e-05,2.9136335344404074e-08,2.348121697082206e-14,2.4841240175987878e-14,2.3703261575747092e-14
1.2409999999999735,2.892130979148533e-14,9.712833726219228e-05,2.922364433777247e-08,2.3564483697668948e-14,2.4924506902834764e-14,2.378652830259398e-14
1.2419999999999733,2.9004576518332215e-14,9.745282120932064e-05,2.931074249978849e-08,2.3647750424515834e-14,2.500777362968165e-14,2.3869795029440866e-14
1.2429999999999732,2.911559882079473e-14,9.777678298839021e-05,2.9397630579852674e-08,2.375877272697835e-14,2.5118795932144167e-14,2.398081733190338e-14
1.2439999999999731,2.9226621123257246e-14,9.810022385883799e-05,2.9484309188587687e-08,2.3842039453825237e-14,2.5202062658991053e-14,2.4064084058750268e-14
1.244999999999973,2.933764342571976e-14,9.84231450760209e-05,2.957077901988292e-08,2.3925306180672123e-14,2.531308496145357e-14,2.4147350785597155e-14
1.245999999999973,2.942091015256665e-14,9.874554789124357e-05,2.965704071211661e-08,2.398081733190338e-14,2.5368596112684827e-14,2.4202861936828413e-14
1.2469999999999728,2.9531932455029164e-14,9.906743355189707e-05,2.9743094986933727e-08,2.4064084058750268e-14,2.5451862839531714e-14,2.42861286636753e-14
1.2479999999999727,2.964295475749168e-14,9.938880330126465e-05,2.9828942482712506e-08,2.4147350785597155e-14,2.55351295663786e-14,2.4369395390522186e-14
1.2489999999999726,2.9753977059954195e-14,9.970965837871604e-05,2.9914583865586764e-08,2.423061751244404e-14,2.5618396293225487e-14,2.4452662117369073e-14
1.2499999999999725,2.986499936241671e-14,0.00010003000001959639,3.0000019801690314e-08,2.4313884239290928e-14,2.5701663020072374e-14,2.453592884421596e-14
1.2509999999999724,2.9976021664879227e-14,0.00010034982945536508,3.00852509294014e-08,2.4397150966137815e-14,2.581268532253489e-14,2.4619195571062846e-14
1.2519999999999722,3.008704396734174e-14,0.00010066914791348469,3.017027791485383e-08,2.4480417692984702e-14,2.5895952049381776e-14,2.4702462297909733e-14
1.2529999999999721,3.017031069418863e-14,0.00010098795661753202,3.025510139642584e-08,2.456368441983159e-14,2.5979218776228663e-14,2.478572902475662e-14
1.253999999999972,3.0253577421035516e-14,0.00010130625678717031,3.0339722012495685e-08,2.4646951146678475e-14,2.606248550307555e-14,2.4868995751603507e-14
1.254999999999972,3.036459972349803e-14,0.00010162404963823257,3.042414045695274e-08,2.4730217873525362e-14,2.6173507805538065e-14,2.4952262478450393e-14
1.2559999999999718,3.047562202596055e-14,0.00010194133638258274,3.050835734041968e-08,2.481348460037225e-14,2.6256774532384952e-14,2.503552920529728e-14
1.2569999999999717,3.0558888752807434e-14,0.00010225811822828224,3.0592373301274733e-08,2.4896751327219135e-14,2.634004125923184e-14,2.5118795932144167e-14
1.2579999999999716,3.066991105526995e-14,0.00010257439637953447,3.0676188977896146e-08,2.4980018054066022e-14,2.6423307986078726e-14,2.5202062658991053e-14
1.2589999999999715,3.0753177782116836e-14,0.00010289017203674033,3.0759805008662156e-08,2.506328478091291e-14,2.6506574712925612e-14,2.528532938583794e-14
1.2599999999999714,3.083644450896372e-14,0.00010320544639644269,3.0843222059706576e-08,2.5146551507759796e-14,2.65898414397725e-14,2.5368596112684827e-14
1.2609999999999713,3.094746681142624e-14,0.00010352022065146516,3.092644074165207e-08,2.525757381022231e-14,2.6700863742235015e-14,2.5479618415147343e-14
1.2619999999999711,3.1030733538273125e-14,0.00010383449599074557,3.100946163736573e-08,2.531308496145357e-14,2.67841304690819e-14,2.55351295663786e-14
1.262999999999971,3.114175584073564e-14,0.00010414827359955803,3.1092285440736944e-08,2.5424107263916085e-14,2.6895152771544417e-14,2.5646151868841116e-14
1.263999999999971,3.122502256758253e-14,0.00010446155465934637,3.11749127346328e-08,2.550737399076297e-14,2.6978419498391304e-14,2.5729418595688003e-14
1.2649999999999708,3.1308289294429414e-14,0.00010477434034789068,3.125734415743153e-08,2.5590640717609858e-14,2.706168622523819e-14,2.581268532253489e-14
1.2659999999999707,3.141931159689193e-14,0.00010508663183919631,3.133958031975581e-08,2.5673907444456745e-14,2.7144952952085077e-14,2.5895952049381776e-14
1.2669999999999706,3.1530333899354446e-14,0.0001053984303035771,3.142162185998387e-08,2.5757174171303632e-14,2.7255975254547593e-14,2.5979218776228663e-14
1.2679999999999705,3.161360062620133e-14,0.00010570973690762764,3.150346933322723e-08,2.584044089815052e-14,2.733924198139448e-14,2.606248550307555e-14
1.2689999999999704,3.172462292866385e-14,0.00010602055281433431,3.158512343337527e-08,2.5951463200613034e-14,2.7450264283856995e-14,2.6173507805538065e-14
1.2699999999999703,3.1807889655510735e-14,0.00010633087918293649,3.166658468778394e-08,2.603472992745992e-14,2.7533531010703882e-14,2.6256774532384952e-14
1.2709999999999702,3.191891195797325e-14,0.00010664071716909307,3.174785376258704e-08,2.6117996654306808e-14,2.7644553313166398e-14,2.6367796834847468e-14
1.27199999999997,3.2029934260435766e-14,0.00010695006792477146,3.182893124065167e-08,2.6201263381153694e-14,2.7727820040013285e-14,2.6451063561694355e-14
1.27299999999997,3.211320098728265e-14,0.00010725893259835861,3.190981770484491e-08,2.6256774532384952e-14,2.7783331191244542e-14,2.6506574712925612e-14
1.2739999999999698,3.222422328974517e-14,0.00010756731233466099,3.1990513793545006e-08,2.634004125923184e-14,2.7894353493707058e-14,2.65898414397725e-14
1.2749999999999697,3.2307490016592055e-14,0.00010787520827479358,3.2071020061863464e-08,2.6423307986078726e-14,2.7977620220553945e-14,2.6673108166619386e-14
1.2759999999999696,3.241851231905457e-14,0.0001081826215564019,3.215133714817853e-08,2.6506574712925612e-14,2.806088694740083e-14,2.6756374893466273e-14
1.2769999999999695,3.250177904590146e-14,0.00010848955331352328,3.2231465607601706e-08,2.65898414397725e-14,2.8144153674247718e-14,2.683964162031316e-14
1.2779999999999694,3.2612801348363973e-14,0.0001087960046766423,3.2311406050755664e-08,2.6673108166619386e-14,2.8255175976710234e-14,2.6922908347160046e-14
1.2789999999999693,3.269606807521086e-14,0.00010910197677266309,3.239115906050749e-08,2.6756374893466273e-14,2.833844270355712e-14,2.7006175074006933e-14
1.2799999999999692,3.2807090377673376e-14,0.00010940747072507584,3.247072524747985e-08,2.6867397195928788e-14,2.8449465006019636e-14,2.711719737646945e-14
1.280999999999969,3.289035710452026e-14,0.00010971248765373476,3.25501051112731e-08,2.6922908347160046e-14,2.8504976157250894e-14,2.7172708527700706e-14
1.281999999999969,3.300137940698278e-14,0.00011001702867516339,3.262929934577663e-08,2.7033930649622562e-14,2.861599845971341e-14,2.7283730830163222e-14
1.2829999999999688,3.3084646133829665e-14,0.00011032109490219377,3.2708308450590806e-08,2.708944180085382e-14,2.8699265186560297e-14,2.733924198139448e-14
1.2839999999999687,3.319566843629218e-14,0.00011062468744438281,3.2787133064093865e-08,2.7200464103316335e-14,2.881028748902281e-14,2.7450264283856995e-14
1.2849999999999686,3.3306690738754696e-14,0.00011092780740773467,3.2865773713641744e-08,2.731148640577885e-14,2.892130979148533e-14,2.7533531010703882e-14
1.2859999999999685,3.341771304121721e-14,0.00011123045589478409,3.2944230954345954e-08,2.736699755701011e-14,2.8976820942716586e-14,2.758904216193514e-14
1.2869999999999684,3.347322419244847e-14,0.00011153263400476288,3.302250534131801e-08,2.7422508708241367e-14,2.9032332093947844e-14,2.7644553313166398e-14
1.2879999999999683,3.3584246494910985e-14,0.00011183434283335014,3.310059754069172e-08,2.7533531010703882e-14,2.914335439641036e-14,2.7755575615628914e-14
1.2889999999999682,3.36952687973735e-14,0.00011213558347294983,3.317850805206746e-08,2.7644553313166398e-14,2.9254376698872875e-14,2.786659791809143e-14
1.289999999999968,3.3806291099836017e-14,0.00011243635701241317,3.325623743055672e-08,2.7700064464397656e-14,2.930988785010413e-14,2.7922109069322687e-14
1.290999999999968,3.391731340229853e-14,0.00011273666453742726,3.3333786286782185e-08,2.781108676686017e-14,2.942091015256665e-14,2.8033131371785203e-14
1.2919999999999678,3.402833570476105e-14,0.00011303650713018198,3.3411155120344205e-08,2.7922109069322687e-14,2.9531932455029164e-14,2.8144153674247718e-14
1.2929999999999677,3.4139358007223564e-14,0.00011333588586948107,3.3488344541865445e-08,2.8033131371785203e-14,2.964295475749168e-14,2.8255175976710234e-14
1.2939999999999676,3.419486915845482e-14,0.00011363480183085306,3.3565354995435115e-08,2.808864252301646e-14,2.969846590872294e-14,2.8310687127941492e-14
1.2949999999999675,3.425038030968608e-14,0.00011393325608660687,3.364218714718703e-08,2.8144153674247718e-14,2.9753977059954195e-14,2.836619827917275e-14
1.2959999999999674,3.4361402612148595e-14,0.00011423124970560972,3.3718841552232703e-08,2.8255175976710234e-14,2.986499936241671e-14,2.8477220581635265e-14
1.2969999999999673,3.447242491461111e-14,0.00011452878375339814,3.3795318710172495e-08,2.8310687127941492e-14,2.992051051364797e-14,2.853273173286652e-14
1.2979999999999672,3.4583447217073626e-14,0.00011482585929240008,3.387161917611792e-08,2.842170943040401e-14,3.0031532816110484e-14,2.864375403532904e-14
1.298999999999967,3.4638958368304884e-14,0.00011512247738154624,3.394774350518048e-08,2.8477220581635265e-14,3.008704396734174e-14,2.8699265186560297e-14
1.299999999999967,3.47499806707674e-14,0.00011541863907671424,3.4023692252471704e-08,2.858824288409778e-14,3.019806626980426e-14,2.881028748902281e-14
1.3009999999999668,3.480549182199866e-14,0.0001157143454303955,3.409946591759194e-08,2.864375403532904e-14,3.0253577421035516e-14,2.886579864025407e-14
1.3019999999999667,3.4916514124461173e-14,0.0001160095974919173,3.417506505565271e-08,2.8754776337791554e-14,3.036459972349803e-14,2.8976820942716586e-14
1.3029999999999666,3.497202527569243e-14,0.0001163043963073318,3.4250490166254366e-08,2.881028748902281e-14,3.042011087472929e-14,2.9032332093947844e-14
1.3039999999999665,3.5083047578154947e-14,0.0001165987429195825,3.4325741860019576e-08,2.886579864025407e-14,3.047562202596055e-14,2.90878432451791e-14
1.3049999999999664,3.519406988061746e-14,0.00011689263836833774,3.44008206365487e-08,2.8976820942716586e-14,3.058664432842306e-14,2.919886554764162e-14
1.3059999999999663,3.524958103184872e-14,0.00011718608368999073,3.447572693993095e-08,2.9032332093947844e-14,3.064215547965432e-14,2.9254376698872875e-14
1.3069999999999662,3.5360603334311236e-14,0.00011747907991799256,3.455046143630014e-08,2.914335439641036e-14,3.0753177782116836e-14,2.936539900133539e-14
1.307999999999966,3.547162563677375e-14,0.00011777162808251918,3.462502462525663e-08,2.9254376698872875e-14,3.086420008457935e-14,2.9476421303797906e-14
1.308999999999966,3.552713678800501e-14,0.00011806372921047137,3.469941695088963e-08,2.930988785010413e-14,3.091971123581061e-14,2.9531932455029164e-14
1.3099999999999659,3.5638159090467525e-14,0.00011835538432580783,3.477363896831065e-08,2.936539900133539e-14,3.1030733538273125e-14,2.964295475749168e-14
1.3109999999999657,3.574918139293004e-14,0.00011864659444926762,3.4847691232631206e-08,2.9476421303797906e-14,3.114175584073564e-14,2.9753977059954195e-14
1.3119999999999656,3.5860203695392556e-14,0.00011893736059842563,3.492157424345166e-08,2.958744360626042e-14,3.1252778143198157e-14,2.986499936241671e-14
1.3129999999999655,3.5915714846623814e-14,0.0001192276837878592,3.499528844486122e-08,2.964295475749168e-14,3.1308289294429414e-14,2.992051051364797e-14
1.3139999999999654,3.602673714908633e-14,0.0001195175650290925,3.5068834447482544e-08,2.9753977059954195e-14,3.141931159689193e-14,3.0031532816110484e-14
1.3149999999999653,3.6137759451548845e-14,0.0001198070053304301,3.5142212750916e-08,2.986499936241671e-14,3.1530333899354446e-14,3.0142555118573e-14
1.3159999999999652,3.624878175401136e-14,0.00012009600569717893,3.521542385476195e-08,2.9976021664879227e-14,3.164135620181696e-14,3.0253577421035516e-14
1.316999999999965,3.630429290524262e-14,0.00012038456713159285,3.52884682031096e-08,3.0031532816110484e-14,3.169686735304822e-14,3.0309088572266774e-14
1.317999999999965,3.6415315207705135e-14,0.00012067269063298358,3.536134640658162e-08,3.0142555118573e-14,3.1807889655510735e-14,3.042011087472929e-14
1.3189999999999649,3.647082635893639e-14,0.00012096037719733221,3.5434058853756056e-08,3.019806626980426e-14,3.186340080674199e-14,3.047562202596055e-14
1.3199999999999648,3.658184866139891e-14,0.0001212476278180108,3.550660615525558e-08,3.0309088572266774e-14,3.197442310920451e-14,3.058664432842306e-14
1.3209999999999646,3.6692870963861424e-14,0.00012153444348511622,3.5578988755169405e-08,3.042011087472929e-14,3.2085445411667024e-14,3.069766663088558e-14
1.3219999999999645,3.674838211509268e-14,0.00012182082518569226,3.5651207097586735e-08,3.047562202596055e-14,3.214095656289828e-14,3.0753177782116836e-14
1.3229999999999644,3.68594044175552e-14,0.00012210677390406266,3.5723261848641386e-08,3.058664432842306e-14,3.22519788653608e-14,3.086420008457935e-14
1.3239999999999643,3.6914915568786455e-14,0.0001223922906213315,3.5795153285889114e-08,3.064215547965432e-14,3.2307490016592055e-14,3.091971123581061e-14
1.3249999999999642,3.702593787124897e-14,0.0001226773763158273,3.5866882075463735e-08,3.0753177782116836e-14,3.241851231905457e-14,3.1030733538273125e-14
1.325999999999964,3.7136960173711486e-14,0.00012296203196277,3.593844866145446e-08,3.086420008457935e-14,3.2529534621517087e-14,3.114175584073564e-14
1.326999999999964,3.7247982476174e-14,0.0001232462585344929,3.6009853487950494e-08,3.097522238704187e-14,3.26405569239796e-14,3.1252778143198157e-14
1.3279999999999639,3.730349362740526e-14,0.00012353005700044273,3.60810970545522e-08,3.1030733538273125e-14,3.269606807521086e-14,3.1308289294429414e-14
1.3289999999999638,3.7414515929867775e-14,0.00012381342832712416,3.6152179860859945e-08,3.114175584073564e-14,3.2807090377673376e-14,3.141931159689193e-14
1.3299999999999637,3.752553823233029e-14,0.00012409637347815528,3.6223102406474084e-08,3.1252778143198157e-14,3.291811268013589e-14,3.1530333899354446e-14
1.3309999999999635,3.758104938356155e-14,0.00012437889341410102,3.6293865079972676e-08,3.1308289294429414e-14,3.297362383136715e-14,3.1585845050585704e-14
1.3319999999999634,3.7692071686024065e-14,0.00012466098909297285,3.6364468491978386e-08,3.136380044566067e-14,3.302913498259841e-14,3.164135620181696e-14
1.3329999999999633,3.780309398848658e-14,0.00012494266146961808,3.6434913142091574e-08,3.147482274812319e-14,3.314015728506092e-14,3.175237850427948e-14
1.3339999999999632,3.785860513971784e-14,0.00012522391149599743,3.6505199307868e-08,3.1530333899354446e-14,3.319566843629218e-14,3.1807889655510735e-14
1.334999999999963,3.7969627442180354e-14,0.00012550474012157364,3.657532771095262e-08,3.164135620181696e-14,3.3306690738754696e-14,3.191891195797325e-14
1.335999999999963,3.802513859341161e-14,0.00012578514829247878,3.66452986289012e-08,3.169686735304822e-14,3.3362201889985954e-14,3.197442310920451e-14
1.3369999999999629,3.808064974464287e-14,0.0001260651369524024,3.671511261682525e-08,3.175237850427948e-14,3.341771304121721e-14,3.2029934260435766e-14
1.3379999999999628,3.8191672047105385e-14,0.00012634470704203649,3.678477011881398e-08,3.186340080674199e-14,3.352873534367973e-14,3.214095656289828e-14
1.3389999999999627,3.83026943495679e-14,0.00012662385949929744,3.685427163446775e-08,3.197442310920451e-14,3.3639757646142243e-14,3.22519788653608e-14
1.3399999999999626,3.8413716652030416e-14,0.0001269025952592706,3.692361760787577e-08,3.2085445411667024e-14,3.375077994860476e-14,3.236300116782331e-14
1.3409999999999624,3.852473895449293e-14,0.0001271809152543213,3.699280848312725e-08,3.219646771412954e-14,3.3861802251067274e-14,3.247402347028583e-14
1.3419999999999623,3.863576125695545e-14,0.0001274588204139837,3.706184475982255e-08,3.2307490016592055e-14,3.397282455352979e-14,3.2585045772748344e-14
1.3429999999999622,3.8746783559417963e-14,0.00012773631166501653,3.713072688205088e-08,3.236300116782331e-14,3.4083846855992306e-14,3.269606807521086e-14
1.3439999999999621,3.880229471064922e-14,0.00012801338993140288,3.719945529390145e-08,3.241851231905457e-14,3.4139358007223564e-14,3.275157922644212e-14
1.344999999999962,3.8913317013111737e-14,0.00012829005613446132,3.7268030494974624e-08,3.2529534621517087e-14,3.425038030968608e-14,3.2862601528904634e-14
1.345999999999962,3.902433931557425e-14,0.00012856631119273487,3.733645287384846e-08,3.2585045772748344e-14,3.4361402612148595e-14,3.291811268013589e-14
1.3469999999999618,3.913536161803677e-14,0.000128842156021991,3.740472293012331e-08,3.269606807521086e-14,3.447242491461111e-14,3.302913498259841e-14
1.3479999999999617,3.9190872769268026e-14,0.00012911759153533264,3.74728411078884e-08,3.275157922644212e-14,3.452793606584237e-14,3.3084646133829665e-14
1.3489999999999616,3.930189507173054e-14,0.00012939261864314267,3.754080785123293e-08,3.2862601528904634e-14,3.4638958368304884e-14,3.319566843629218e-14
1.3499999999999615,3.93574062229618e-14,0.0001296672382530839,3.7608623604246105e-08,3.291811268013589e-14,3.469446951953614e-14,3.325117958752344e-14
1.3509999999999613,3.941291737419306e-14,0.00012994145127015466,3.7676288811017145e-08,3.297362383136715e-14,3.47499806707674e-14,3.3306690738754696e-14
1.3519999999999612,3.952393967665557e-14,0.0001302152585967442,3.7743803971146406e-08,3.3084646133829665e-14,3.4861002973229915e-14,3.341771304121721e-14
1.3529999999999611,3.957945082788683e-14,0.00013048866113235524,3.7811169417700796e-08,3.314015728506092e-14,3.4916514124461173e-14,3.347322419244847e-14
1.353999999999961,3.9690473130349346e-14,0.00013076165977410348,3.787838576130298e-08,3.325117958752344e-14,3.502753642692369e-14,3.3584246494910985e-14
1.354999999999961,3.9745984281580604e-14,0.00013103425541621805,3.794545327950871e-08,3.3306690738754696e-14,3.5083047578154947e-14,3.3639757646142243e-14
1.3559999999999608,3.980149543281186e-14,0.0001313064489504856,3.8012372471918354e-08,3.3362201889985954e-14,3.5138558729386205e-14,3.36952687973735e-14
1.3569999999999607,3.991251773527438e-14,0.00013157824126602824,3.807914383813227e-08,3.347322419244847e-14,3.524958103184872e-14,3.3806291099836017e-14
1.3579999999999606,4.0023540037736893e-14,0.000131849633249137,3.814576771121736e-08,3.352873534367973e-14,3.5360603334311236e-14,3.3861802251067274e-14
1.3589999999999605,4.007905118896815e-14,0.00013212062578371597,3.821224453526284e-08,3.3584246494910985e-14,3.5416114485542494e-14,3.391731340229853e-14
1.3599999999999604,4.0190073491430667e-14,0.00013239121975111567,3.827857480986907e-08,3.36952687973735e-14,3.552713678800501e-14,3.402833570476105e-14
1.3609999999999602,4.030109579389318e-14,0.0001326614160298556,3.834475892361411e-08,3.3806291099836017e-14,3.5638159090467525e-14,3.4139358007223564e-14
1.3619999999999601,4.035660694512444e-14,0.00013293121549601272,3.841079726507601e-08,3.3861802251067274e-14,3.569367024169878e-14,3.419486915845482e-14
1.36299999999996,4.0467629247586956e-14,0.00013320061902322156,3.84766903893663e-08,3.397282455352979e-14,3.58046925441613e-14,3.430589146091734e-14
1.36399999999996,4.057865155004947e-14,0.00013346962748234104,3.854243862955187e-08,3.4083846855992306e-14,3.5915714846623814e-14,3.441691376337985e-14
1.3649999999999598,4.063416270128073e-14,0.0001337382417416766,3.860804231869963e-08,3.4139358007223564e-14,3.597122599785507e-14,3.447242491461111e-14
1.3659999999999597,4.0745185003743245e-14,0.00013400646266720218,3.867350206743225e-08,3.419486915845482e-14,3.608224830031759e-14,3.452793606584237e-14
1.3669999999999596,4.085620730620576e-14,0.00013427429112222722,3.873881820881664e-08,3.430589146091734e-14,3.6193270602780103e-14,3.4638958368304884e-14
1.3679999999999595,4.091171845743702e-14,0.00013454172796745212,3.880399113143085e-08,3.4361402612148595e-14,3.624878175401136e-14,3.469446951953614e-14
1.3689999999999594,4.1022740759899534e-14,0.0001348087740612458,3.886902133487524e-08,3.447242491461111e-14,3.6359804056473877e-14,3.480549182199866e-14
1.3699999999999593,4.107825191113079e-14,0.00013507543025925717,3.893390915221673e-08,3.452793606584237e-14,3.6415315207705135e-14,3.4861002973229915e-14
1.3709999999999591,4.113376306236205e-14,0.00013534169741480362,3.8998655027544515e-08,3.4583447217073626e-14,3.647082635893639e-14,3.4916514124461173e-14
1.371999999999959,4.118927421359331e-14,0.00013560757637864906,3.9063259404947814e-08,3.4638958368304884e-14,3.652633751016765e-14,3.497202527569243e-14
1.372999999999959,4.1300296516055823e-14,0.00013587306799917043,3.9127722673004683e-08,3.47499806707674e-14,3.6637359812630166e-14,3.5083047578154947e-14
1.3739999999999588,4.141131881851834e-14,0.0001361381731221356,3.919204522029318e-08,3.480549182199866e-14,3.6692870963861424e-14,3.5138558729386205e-14
1.3749999999999587,4.1522341120980855e-14,0.00013640289259092553,3.925622754641367e-08,3.4916514124461173e-14,3.680389326632394e-14,3.524958103184872e-14
1.3759999999999586,4.163336342344337e-14,0.0001366672272464231,3.93202699289219e-08,3.497202527569243e-14,3.68594044175552e-14,3.530509218307998e-14
1.3769999999999585,4.1744385725905886e-14,0.00013693117792712428,3.9384172867418243e-08,3.5083047578154947e-14,3.697042672001771e-14,3.5416114485542494e-14
1.3779999999999584,4.1799896877137144e-14,0.000137194745469027,3.944793663945845e-08,3.5083047578154947e-14,3.702593787124897e-14,3.5416114485542494e-14
1.3789999999999583,4.191091917959966e-14,0.00013745793070590873,3.951156185566518e-08,3.519406988061746e-14,3.7136960173711486e-14,3.552713678800501e-14
1.3799999999999581,4.196643033083092e-14,0.00013772073446877142,3.957504873808304e-08,3.524958103184872e-14,3.7192471324942744e-14,3.558264793923627e-14
1.380999999999958,4.207745263329343e-14,0.0001379831575865631,3.963839784182355e-08,3.5360603334311236e-14,3.730349362740526e-14,3.569367024169878e-14
1.381999999999958,4.213296378452469e-14,0.00013824520088556724,3.97016093889313e-08,3.5416114485542494e-14,3.735900477863652e-14,3.574918139293004e-14
1.3829999999999578,4.2243986086987206e-14,0.0001385068651898469,3.976468393451782e-08,3.552713678800501e-14,3.7470027081099033e-14,3.5860203695392556e-14
1.3839999999999577,4.2299497238218464e-14,0.0001387681513209671,3.9827621756138853e-08,3.558264793923627e-14,3.752553823233029e-14,3.5915714846623814e-14
1.3849999999999576,4.241051954068098e-14,0.00013902906009821692,3.9890423297883615e-08,3.5638159090467525e-14,3.758104938356155e-14,3.597122599785507e-14
1.3859999999999575,4.2521541843143495e-14,0.00013928959233844296,3.9953089003841313e-08,3.574918139293004e-14,3.7692071686024065e-14,3.608224830031759e-14
1.3869999999999574,4.2577052994374753e-14,0.00013954974885616034,4.0015619151567705e-08,3.58046925441613e-14,3.774758283725532e-14,3.6137759451548845e-14
1.3879999999999573,4.268807529683727e-14,0.00013980953046360822,4.007801424066315e-08,3.5915714846623814e-14,3.785860513971784e-14,3.624878175401136e-14
1.3889999999999572,4.2743586448068527e-14,0.00014006893797058328,4.014027460419456e-08,3.597122599785507e-14,3.7914116290949096e-14,3.630429290524262e-14
1.389999999999957,4.2799097599299785e-14,0.00014032797218460624,4.020240063073999e-08,3.602673714908633e-14,3.7969627442180354e-14,3.6359804056473877e-14
1.390999999999957,4.29101199017623e-14,0.00014058663391086634,4.0264392764388646e-08,3.6137759451548845e-14,3.808064974464287e-14,3.647082635893639e-14
1.3919999999999568,4.296563105299356e-14,0.00014084492395222137,4.032625128269629e-08,3.6193270602780103e-14,3.813616089587413e-14,3.652633751016765e-14
1.3929999999999567,4.3021142204224816e-14,0.00014110284310925314,4.038797662975213e-08,3.624878175401136e-14,3.8191672047105385e-14,3.658184866139891e-14
1.3939999999999566,4.313216450668733e-14,0.00014136039218026752,4.044956924964538e-08,3.6359804056473877e-14,3.83026943495679e-14,3.6692870963861424e-14
1.3949999999999565,4.318767565791859e-14,0.0001416175719611279,4.051102941993179e-08,3.6415315207705135e-14,3.835820550079916e-14,3.674838211509268e-14
1.3959999999999564,4.324318680914985e-14,0.0001418743832455882,4.057235752918942e-08,3.647082635893639e-14,3.8413716652030416e-14,3.680389326632394e-14
1.3969999999999563,4.335420911161236e-14,0.00014213082682512646,4.063355402150748e-08,3.658184866139891e-14,3.852473895449293e-14,3.6914915568786455e-14
1.3979999999999562,4.340972026284362e-14,0.00014238690348888916,4.069461922995288e-08,3.6637359812630166e-14,3.858025010572419e-14,3.697042672001771e-14
1.398999999999956,4.3520742565306136e-14,0.0001426426140237469,4.075555354310367e-08,3.674838211509268e-14,3.8691272408186705e-14,3.708144902248023e-14
1.399999999999956,4.3576253716537394e-14,0.00014289795921434978,4.081635729402677e-08,3.680389326632394e-14,3.8746783559417963e-14,3.7136960173711486e-14
1.4009999999999558,4.368727601899991e-14,0.0001431529398431275,4.0877030926811386e-08,3.6914915568786455e-14,3.885780586188048e-14,3.7247982476174e-14
1.4019999999999557,4.3798298321462426e-14,0.00014340755669028926,4.093757477452442e-08,3.702593787124897e-14,3.8968828164342995e-14,3.735900477863652e-14
1.4029999999999556,4.3853809472693683e-14,0.00014366181053371285,4.0997989225743936e-08,3.708144902248023e-14,3.902433931557425e-14,3.7414515929867775e-14
1.4039999999999555,4.390932062392494e-14,0.0001439157021491666,4.105827461353684e-08,3.7136960173711486e-14,3.907985046680551e-14,3.7470027081099033e-14
1.4049999999999554,4.4020342926387457e-14,0.00014416923231025391,4.1118431326481186e-08,3.7247982476174e-14,3.9190872769268026e-14,3.758104938356155e-14
1.4059999999999553,4.4075854077618715e-14,0.00014442240178824672,4.117845969764389e-08,3.730349362740526e-14,3.9246383920499284e-14,3.7636560534792807e-14
1.4069999999999552,4.418687638008123e-14,0.00014467521135230754,4.123836017111415e-08,3.735900477863652e-14,3.930189507173054e-14,3.7692071686024065e-14
1.407999999999955,4.4297898682543746e-14,0.00014492766176943395,4.129813307995889e-08,3.7470027081099033e-14,3.941291737419306e-14,3.780309398848658e-14
